2023-05-23 09:19:49,602 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py __init__ |28: [32mdevice robot ws://didier.local:4421 listening[0m
2023-05-23 14:58:20,939 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 26 value {'audio': 'didier20/jim.mp3', 'face': 'speak'}[0m
2023-05-23 14:58:20,940 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/jim.mp3', 'face': 'speak'} to robot[0m
2023-05-23 14:58:21,316 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/jim.mp3', 'face': 'speak'} to sceno[0m
2023-05-23 15:04:14,721 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_file |167: [32mYou selected item 0: "didier20.json"[0m
2023-05-23 15:04:20,390 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 31 value {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'}[0m
2023-05-23 15:04:20,390 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'} to robot[0m
2023-05-23 15:04:20,862 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'} to sceno[0m
2023-05-23 15:04:34,566 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 29 value {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'}[0m
2023-05-23 15:04:34,567 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to robot[0m
2023-05-23 15:04:34,868 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to sceno[0m
2023-05-23 15:05:31,745 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 15:05:31,920 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
2023-05-23 15:05:34,507 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 29 value {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'}[0m
2023-05-23 15:05:34,507 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to robot[0m
2023-05-23 15:05:34,881 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to sceno[0m
2023-05-23 15:06:27,109 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 21 value {'audio': 'didier20/cette_voix_vous_sied_t_il.mp3', 'face': 'speak', 'light': 'default', 'animation': 'little-neck2'}[0m
2023-05-23 15:06:27,109 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/cette_voix_vous_sied_t_il.mp3', 'face': 'speak', 'light': 'default', 'animation': 'little-neck2'} to robot[0m
2023-05-23 15:06:27,625 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/cette_voix_vous_sied_t_il.mp3', 'face': 'speak', 'light': 'default', 'animation': 'little-neck2'} to sceno[0m
2023-05-23 15:13:23,095 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 29 value {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'}[0m
2023-05-23 15:13:23,095 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to robot[0m
2023-05-23 15:13:23,600 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/tu-es-extraordinaire-jack.mp3', 'face': 'sexy', 'animation': 'little-neck'} to sceno[0m
2023-05-23 15:13:51,837 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 30 value {'animation': 'upload-cerveau'}[0m
2023-05-23 15:13:51,838 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'animation': 'upload-cerveau'} to robot[0m
2023-05-23 15:13:52,055 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'animation': 'upload-cerveau'} to sceno[0m
2023-05-23 15:14:31,637 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 31 value {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'}[0m
2023-05-23 15:14:31,638 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'} to robot[0m
2023-05-23 15:14:31,792 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/c-est-extraordinaire.mp3', 'face': 'sexy', 'animation': 'little-neck'} to sceno[0m
2023-05-23 15:14:41,335 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadoucontrol/gui/windows/playlist_window.py click_send |134: [32msend playlist number 32 value {'audio': 'didier20/ouverture-internet.mp3', 'animation': 'internet'}[0m
2023-05-23 15:14:41,336 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/ouverture-internet.mp3', 'animation': 'internet'} to robot[0m
2023-05-23 15:14:41,709 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'didier20/ouverture-internet.mp3', 'animation': 'internet'} to sceno[0m
2023-05-23 15:14:45,363 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to robot[0m
2023-05-23 15:14:45,441 control /home/dadou/Nextcloud/Didier/python/dadou_control/dadou_utils/com/ws_client.py send |52: [32msend {'audio': 'stop', 'animation': False} to sceno[0m
